subject_id,session_id,run,localizer,trial_num,current_good,contingency_id,trial_in_contingency,contingency_trials,flower1,flower2,left_stimulus,right_stimulus,slot1_position,slot2_position,choice,rt,correct,reward,outcome,feedback_marker,trial_start_task_time,trial_start_lsl_time,trial_start_unix_time,choice_window_onset_task_time,choice_window_onset_lsl_time,choice_window_onset_unix_time,choice_onset_task_time,choice_onset_lsl_time,choice_onset_unix_time,choice_marker_send_lsl_time,feedback_onset_task_time,feedback_onset_lsl_time,feedback_onset_unix_time,lsl_marker_send_time,wait_time,iti,run_start_task_time,run_start_lsl_time,run_start_unix_time,run_end_task_time,run_end_lsl_time,run_end_unix_time
sub-1219300000,ses-001,run-01,0,32,3,2,8,23,34,3,3,34,right,left,1.0,154.44179996848106,False,True,win,31,79.1715898513794,329662.9544554,1789401679510.7886,79.47566366195679,329663.2589227,1789401679814.8625,79.63010546192527,329663.4133645,1789401679969.3044,329663.6665908,80.55032134056091,329664.3340193,1789401680889.5203,329664.3340193,663.0902969849982,300.0,0.0,329583.7853446,1789401600339.1987,602.1908376216888,330185.959886,1789402202530.0364
sub-1219300000,ses-001,run-01,0,33,3,2,9,23,34,3,3,34,right,left,1.0,293.21580001851544,False,True,win,31,81.55211353302002,329665.334911,1789401681891.3123,81.8575177192688,329665.6403466,1789401682196.7166,82.15073351928731,329665.9335624,1789401682489.9324,329666.1886546,82.99993658065796,329666.7836965,1789401683339.1355,329666.7836965,591.2647204034574,300.0,0.0,329583.7853446,1789401600339.1987,602.1908376216888,330185.959886,1789402202530.0364
sub-1219300000,ses-001,run-01,0,34,3,2,10,23,34,3,34,3,left,right,1.0,194.02749999426305,False,False,loss,32,84.00405693054199,329667.7867877,1789401684343.2559,84.30766153335571,329668.0913322,1789401684646.8604,84.50168903334998,329668.2853597,1789401684840.888,329668.5394127,85.43341279029846,329669.216179,1789401685772.6116,329669.216179,672.3580078768406,300.0,0.0,329583.7853446,1789401600339.1987,602.1908376216888,330185.959886,1789402202530.0364
sub-1219300000,ses-001,run-01,0,35,3,2,11,23,34,3,34,3,left,right,1.0,153.99170003365725,False,False,loss,32,86.43605756759644,329670.2188023,1789401686775.2563,86.7398591041565,329670.5234333,1789401687079.0579,86.89385080419015,329670.67742500006,1789401687233.0496,329670.930575,87.74052143096924,329671.5239128,1789401688079.7202,329671.5239128,589.4858709110855,300.0,0.0,329583.7853446,1789401600339.1987,602.1908376216888,330185.959886,1789402202530.0364
sub-1219300000,ses-001,run-01,0,36,3,2,12,23,34,3,3,34,right,left,2.0,271.18649997282773,True,True,win,31,88.74283075332642,329672.5254674,1789401689082.0295,89.04686284065247,329672.8303778,1789401689386.0618,89.3180493406253,329673.10156429996,1789401689657.2483,329673.3547034,90.10549426078796,329673.8881991,1789401690444.693,329673.8881991,529.4364747238915,300.0,0.0,329583.7853446,1789401600339.1987,602.1908376216888,330185.959886,1789402202530.0364
sub-1219300000,ses-001,run-01,0,37,3,2,13,23,34,3,34,3,left,right,1.0,674.7637999942526,False,False,loss,32,91.10750818252563,329674.8900411,1789401691446.707,91.41216397285461,329675.1948496,1789401691751.3628,92.08692777284887,329675.8696134,1789401692426.1267,329676.1253858,92.91328191757202,329676.6966511,1789401693252.4807,329676.6966511,567.3824291359929,300.0,0.0,329583.7853446,1789401600339.1987,602.1908376216888,330185.959886,1789402202530.0364
sub-1219300000,ses-001,run-01,0,38,3,2,14,23,34,3,34,3,left,right,1.0,74.56519996048883,False,False,loss,32,93.91444826126099,329677.6978512,1789401694253.647,94.22015929222107,329678.0028779,1789401694559.3582,94.29472449218156,329678.0774431,1789401694633.9233,329678.3304151,95.1111044883728,329678.8941178,1789401695450.3032,329678.8941178,559.1798149729592,300.0,0.0,329583.7853446,1789401600339.1987,602.1908376216888,330185.959886,1789402202530.0364
sub-1219300000,ses-001,run-01,0,39,3,2,15,23,34,3,34,3,left,right,2.0,204.4222999829799,True,True,win,31,96.11322665214539,329679.8965508,1789401696452.4255,96.41846036911011,329680.2009286,1789401696757.6592,96.62288266909309,329680.40535089996,1789401696962.0815,329680.658003,97.53789019584656,329681.320983,1789401697877.089,329681.320983,659.2656317587431,300.0,0.0,329583.7853446,1789401600339.1987,602.1908376216888,330185.959886,1789402202530.0364
sub-1219300000,ses-001,run-01,0,40,3,2,16,23,34,3,34,3,left,right,2.0,706.6393999848515,True,True,win,31,98.54022407531738,329682.3225415,1789401698879.4229,98.84437561035156,329682.626849,1789401699183.5745,99.55101501033641,329683.3334884,1789401699890.2139,329683.5866881,100.3787088394165,329684.1610718,1789401700717.9077,329684.1610718,570.3064099548199,300.0,0.0,329583.7853446,1789401600339.1987,602.1908376216888,330185.959886,1789402202530.0364
sub-1219300000,ses-001,run-01,0,41,3,2,17,23,34,3,3,34,right,left,2.0,352.54480002913624,True,True,win,31,101.38199210166931,329685.1642246,1789401701721.191,101.68660187721252,329685.4689389,1789401702025.8008,102.03914667724166,329685.8214837,1789401702378.3457,329686.0777077,102.99004769325256,329686.7723308,1789401703329.2466,329686.7723308,690.6489827237867,300.0,0.0,329583.7853446,1789401600339.1987,602.1908376216888,330185.959886,1789402202530.0364
sub-1219300000,ses-001,run-01,0,42,3,2,18,23,34,3,3,34,right,left,2.0,606.17889999412,True,True,win,31,103.9922342300415,329687.7744041,1789401704331.433,104.29703116416931,329688.0792486,1789401704636.23,104.90321006416343,329688.6854275,1789401705242.409,329688.9383982,105.73940300941467,329689.5222575,1789401706078.6018,329689.5222575,579.8057351115332,300.0,0.0,329583.7853446,1789401600339.1987,602.1908376216888,330185.959886,1789402202530.0364
sub-1219300000,ses-001,run-01,0,43,3,2,19,23,34,3,3,34,right,left,2.0,137.50860001891851,True,False,loss,32,106.74031853675842,329690.5233544,1789401707079.5173,107.04572176933289,329690.8278967,1789401707384.9207,107.1832303693518,329690.9654053,1789401707522.4292,329691.2198629,108.02256727218628,329691.8052922,1789401708361.766,329691.8052922,581.9889191347787,300.0,0.0,329583.7853446,1789401600339.1987,602.1908376216888,330185.959886,1789402202530.0364
sub-1219300000,ses-001,run-01,0,44,3,2,20,23,34,3,3,34,right,left,2.0,174.37249998329207,True,True,win,31,109.02441072463989,329692.8068466,1789401709363.6096,109.32898807525635,329693.1111394,1789401709668.187,109.50336057523964,329693.2855119,1789401709842.5596,329693.5400857,110.37737536430359,329694.1602283,1789401710716.5742,329694.1602283,616.7133142895059,300.0,0.0,329583.7853446,1789401600339.1987,602.1908376216888,330185.959886,1789402202530.0364
sub-1219300000,ses-001,run-01,0,45,3,2,21,23,34,3,3,34,right,left,1.0,18.64879997447133,False,False,loss,32,111.38013458251953,329695.1620511,1789401711719.3335,111.68424558639526,329695.4667687,1789401712023.4443,111.70289438636974,329695.48541749996,1789401712042.093,329695.7393764,112.57429361343384,329696.3569266,1789401712913.4924,329696.3569266,613.4067761871028,300.0,0.0,329583.7853446,1789401600339.1987,602.1908376216888,330185.959886,1789402202530.0364
sub-1219300000,ses-001,run-01,0,46,3,2,22,23,34,3,3,34,right,left,1.0,70.20439999178052,False,False,loss,32,113.57685279846191,329697.3587567,1789401713916.0515,113.88140797615051,329697.6632979,1789401714220.6067,113.9516123761423,329697.7335023,1789401714290.811,329697.9864884,114.77144718170166,329698.5541449,1789401715110.646,329698.5541449,563.8234786147723,300.0,0.0,329583.7853446,1789401600339.1987,602.1908376216888,330185.959886,1789402202530.0364
sub-1219300000,ses-001,run-01,0,47,34,3,0,24,34,3,34,3,left,right,2.0,89.60889995796606,False,False,loss,32,115.77311134338379,329699.5549267,1789401716112.31,116.0778214931488,329699.8598878,1789401716417.0203,116.16743039310677,329699.94949669996,1789401716506.6292,329700.203,116.96421694755554,329700.7461388,1789401717303.4158,329700.7461388,539.1101767269442,300.0,0.0,329583.7853446,1789401600339.1987,602.1908376216888,330185.959886,1789402202530.0364
sub-1219300000,ses-001,run-01,0,48,34,3,1,24,34,3,34,3,left,right,2.0,72.79910001670942,False,False,loss,32,117.96627736091614,329701.7481218,1789401718305.476,118.27083969116211,329702.0526574,1789401718610.0386,118.34363879117882,329702.12545650004,1789401718682.8376,329702.379994,119.27926921844482,329703.061482,1789401719618.468,329703.061482,677.6526592085642,300.0,0.0,329583.7853446,1789401600339.1987,602.1908376216888,330185.959886,1789402202530.0364
sub-1219300000,ses-001,run-01,0,49,34,3,2,24,34,3,34,3,left,right,2.0,150.57690005050972,False,False,loss,32,120.28090858459473,329704.0626146,1789401720620.1074,120.5851731300354,329704.3668455,1789401720924.372,120.73575003008591,329704.51742240007,1789401721074.949,329704.7689737,121.66129064559937,329705.4435551,1789401722000.4895,329705.4435551,670.8165487973101,300.0,0.0,329583.7853446,1789401600339.1987,602.1908376216888,330185.959886,1789402202530.0364
sub-1219300000,ses-001,run-01,0,50,34,3,3,24,34,3,34,3,left,right,2.0,318.79940000362694,False,False,loss,32,122.66411399841309,329706.4457677,1789401723003.3127,122.96814060211182,329706.7506825,1789401723307.3394,123.28694000211544,329707.0694819,1789401723626.1387,329707.3245707,124.11417722702026,329707.8966172,1789401724453.376,329707.8966172,568.9002951439722,300.0,0.0,329583.7853446,1789401600339.1987,602.1908376216888,330185.959886,1789402202530.0364
sub-1219300000,ses-001,run-01,0,51,34,3,4,24,34,3,34,3,left,right,2.0,188.21170000592247,False,True,win,31,125.11521792411804,329708.8974792,1789401725454.4167,125.41959619522095,329709.2011535,1789401725758.795,125.60780789522687,329709.3893652,1789401725947.0066,329709.6433757,126.39930272102356,329710.1814784,1789401726738.5015,329710.1814784,534.0558021141298,300.0,0.0,329583.7853446,1789401600339.1987,602.1908376216888,330185.959886,1789402202530.0364
sub-1219300000,ses-001,run-01,0,52,34,3,5,24,34,3,3,34,right,left,1.0,149.09230003831908,True,True,win,31,127.40167927742004,329711.1831659,1789401727740.8782,127.70669627189636,329711.4883057,1789401728045.895,127.85578857193468,329711.63739800005,1789401728194.9873,329711.8915235,128.72108221054077,329712.5034123,1789401729060.281,329712.5034123,607.5003147428965,300.0,0.0,329583.7853446,1789401600339.1987,602.1908376216888,330185.959886,1789402202530.0364
sub-1219300000,ses-001,run-01,0,53,34,3,6,24,34,3,34,3,left,right,2.0,124.79840003652498,False,False,loss,32,129.72256112098694,329713.504464,1789401730061.76,130.02631258964539,329713.8085067,1789401730365.5115,130.1511109896819,329713.9333051,1789401730490.3098,329714.186318,131.0739049911499,329714.8554168,1789401731413.1038,329714.8554168,664.7037015283591,300.0,0.0,329583.7853446,1789401600339.1987,602.1908376216888,330185.959886,1789402202530.0364
sub-1219300000,ses-001,run-01,0,54,34,3,7,24,34,3,3,34,right,left,2.0,419.65820000041276,False,False,loss,32,132.07565236091614,329715.8573913,1789401732414.851,132.38026356697083,329716.1618785,1789401732719.4624,132.79992176697124,329716.5815367,1789401733139.1206,329716.8362201,133.61657810211182,329717.398741,1789401733955.7769,329717.398741,558.6588992733089,300.0,0.0,329583.7853446,1789401600339.1987,602.1908376216888,330185.959886,1789402202530.0364
sub-1219300000,ses-001,run-01,0,55,34,3,8,24,34,3,34,3,left,right,1.0,134.49069997295737,True,True,win,31,134.61779975891113,329718.3999748,1789401734956.9985,134.92163157463074,329718.703485,1789401735260.8303,135.0561222746037,329718.8379757,1789401735395.321,329719.0916868,135.96023750305176,329719.742286,1789401736299.4363,329719.742286,646.4805784311143,300.0,0.0,329583.7853446,1789401600339.1987,602.1908376216888,330185.959886,1789402202530.0364
sub-1219300000,ses-001,run-01,0,56,34,3,9,24,34,3,34,3,left,right,1.0,164.61740003433079,True,True,win,31,136.96206164360046,329720.7442278,1789401737301.2605,137.26759481430054,329721.0489048,1789401737606.7937,137.43221221433487,329721.2135222,1789401737771.4111,329721.4669561,138.35565996170044,329722.1374338,1789401738694.859,329722.1374338,666.4177304084346,300.0,0.0,329583.7853446,1789401600339.1987,602.1908376216888,330185.959886,1789402202530.0364
sub-1219300000,ses-001,run-01,0,57,34,3,10,24,34,3,34,3,left,right,2.0,258.4449999849312,False,False,loss,32,139.3573498725891,329723.1385523,1789401739696.5486,139.66161251068115,329723.4428633,1789401740000.8113,139.92005751066608,329723.70130829996,1789401740259.2563,329723.9566402,140.7217345237732,329724.5029954,1789401741060.9333,329724.5029954,542.2172818013491,300.0,0.0,329583.7853446,1789401600339.1987,602.1908376216888,330185.959886,1789402202530.0364
sub-1219300000,ses-001,run-01,0,58,34,3,11,24,34,3,3,34,right,left,1.0,91.80470003047958,True,True,win,31,141.72403192520142,329725.5051295,1789401742063.2307,142.02765655517578,329725.80966,1789401742366.8555,142.11946125520626,329725.90146470006,1789401742458.6602,329726.1563957,142.97423219680786,329726.7558845,1789401743313.431,329726.7558845,595.011169509802,300.0,0.0,329583.7853446,1789401600339.1987,602.1908376216888,330185.959886,1789402202530.0364
sub-1219300000,ses-001,run-01,0,59,34,3,12,24,34,3,34,3,left,right,2.0,383.3924999926239,False,False,loss,32,143.97619485855103,329727.7572591,1789401744315.3938,144.28005385398865,329728.0619587,1789401744619.2527,144.66344635398127,329728.4453512,1789401745002.6453,329728.700199,145.5645523071289,329729.3462829,1789401745903.7512,329729.3462829,642.6958252882325,300.0,0.0,329583.7853446,1789401600339.1987,602.1908376216888,330185.959886,1789402202530.0364
