subject_id,session_id,run,localizer,trialNumber,stim_onset,stim_onset_lsl_time,stop_onset,stop_onset_lsl_time,response_onset,response_onset_lsl_time,run_start_unix_time,stim_onset_unix_time,stop_onset_unix_time,response_onset_unix_time,run_end_unix_time,outcome_lsl_time,marker_code,stimulus,stop,response,response_key,rt,ssd,go_correct,go_incorrect,go_miss,stop_success,stop_failure_arrowcorrect,outcome,run_start_lsl_time,run_end_lsl_time,run_start_task_time,run_end_task_time
sub-1219300000,ses-1,run-01,0,87,481.3663121999707,329375.2288555,,,482.21499939996284,329376.077708,1789400910394.681,1789401391775.8203,,1789401392624.5073,1789401511849.0166,329376.0777346,133,left,0,True,a,0.8486871999921277,0.85,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,88,485.57648270000936,329379.4390259,,,486.4870089000324,329380.3496924,1789400910394.681,1789401395986.3462,,1789401396896.8726,1789401511849.0166,329380.3497198,133,right,0,True,l,0.9105262000230141,0.85,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,89,490.5222927000141,329384.384835,,,491.05487140006153,329384.9175811,1789400910394.681,1789401400932.7288,,1789401401465.3074,1789401511849.0166,329384.9176097,133,right,0,True,l,0.532578700047452,0.85,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,90,494.7280859000166,329388.5906307,,,495.4629544999916,329389.3256777,1789400910394.681,1789401405138.3809,,1789401405873.2493,1789401511849.0166,329389.3257059,133,left,0,True,a,0.734868599975016,0.85,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,91,499.1229495999869,329392.9854929,,,499.88696229999186,329393.7496399,1789400910394.681,1789401409532.9739,,1789401410296.9866,1789401511849.0166,329393.7496655,132,right,1,True,l,0.7640127000049688,0.85,0,0,0,0,True,stop_failure,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,92,502.5865514000179,329396.4490959,,,503.33486489998177,329397.1975914,1789400910394.681,1789401412997.2075,,1789401413745.5208,1789401511849.0166,329397.197618,133,left,0,True,a,0.7483134999638423,0.8,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,93,508.67474669998046,329402.537291,,,509.1349445999949,329402.9976787,1789400910394.681,1789401419085.5483,,1789401419545.7463,1789401511849.0166,329402.9977054,133,right,0,True,l,0.4601979000144638,0.8,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,94,514.1583899999969,329408.020933,514.9583899999968,329408.822258,515.0068674000213,329408.8695804,1789400910394.681,1789401424569.3154,1789401425370.4204,1789401425417.7927,1789401511849.0166,329408.8696055,132,right,1,True,l,0.8484774000244215,0.8,0,0,0,0,True,stop_failure,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,95,520.8670868999907,329414.7296302,521.6170868999907,329415.4813893,521.7428871999728,329415.605607,1789400910394.681,1789401431278.478,1789401432030.3179,1789401432154.2786,1789401511849.0166,329415.6056325,132,left,1,True,a,0.8758002999820746,0.75,0,0,0,0,True,stop_failure,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,96,527.3361578999902,329421.198701,,,528.6229426999926,329422.4856703,1789400910394.681,1789401437747.35,,1789401439034.1348,1789401511849.0166,329422.4856963,133,left,0,True,a,1.2867848000023514,0.7,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,97,532.8596662000054,329426.7222239,,,533.7828799000126,329427.6455721,1789400910394.681,1789401443271.0906,,1789401444194.3042,1789401511849.0166,329427.6456013,133,left,0,True,a,0.9232137000071816,0.7,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,98,537.1031953999773,329430.9657381,,,538.1108417999931,329431.9735562,1789400910394.681,1789401447514.6648,,1789401448522.3113,1789401511849.0166,329431.9735902,133,right,0,True,l,1.0076464000158012,0.7,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,99,542.6823996999883,329436.544946,543.3823996999884,329437.2466,,,1789400910394.681,1789401453093.9453,1789401453796.1013,,1789401511849.0166,329438.0449984,131,right,1,False,,,0.7,0,0,0,1,,stop_success,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,100,549.4722731999937,329443.3348155,,,550.6389584999997,329444.5016404,1789400910394.681,1789401459883.8933,,1789401461050.5786,1789401511849.0166,329444.5016774,133,right,0,True,l,1.1666853000060655,0.75,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,101,553.8659571000026,329447.7285001,,,554.9349173000082,329448.7976524,1789400910394.681,1789401464277.771,,1789401465346.7312,1789401511849.0166,329448.797679,133,left,0,True,a,1.0689602000056766,0.75,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,102,558.7086189999827,329452.5711606,,,560.0309400999686,329453.8937114,1789400910394.681,1789401469120.9646,,1789401470443.2856,1789401511849.0166,329453.8937418,133,left,0,True,a,1.3223210999858566,0.75,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,103,565.0568146000151,329458.9193579,565.8068146000151,329459.6709736,,,1789400910394.681,1789401475469.0037,1789401476221.1787,,1789401511849.0166,329460.419413,131,left,1,False,,,0.75,0,0,0,1,,stop_success,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,104,569.5774132999941,329463.4399556,,,570.5748865000205,329464.4375773,1789400910394.681,1789401479990.279,,1789401480987.7522,1789401511849.0166,329464.4376036,133,right,0,True,l,0.9974732000264339,0.8,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,105,574.6074106000015,329468.4699541,,,575.7269036999787,329469.5896097,1789400910394.681,1789401485020.2993,,1789401486139.7925,1789401511849.0166,329469.5896367,133,right,0,True,l,1.1194930999772623,0.8,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,106,579.0573593999725,329472.919903,579.8573593999724,329473.7211959,,,1789400910394.681,1789401489470.1145,1789401490271.73,,1789401511849.0166,329474.419953,131,right,1,False,,,0.8,0,0,0,1,,stop_success,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,107,584.9478170999791,329478.8103608,,,586.0468569999794,329479.9095958,1789400910394.681,1789401495360.7622,,1789401496459.802,1789401511849.0166,329479.9096232,133,right,0,True,l,1.0990399000002071,0.85,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,108,591.0553900999948,329484.9179342,,,592.4148187999963,329486.2775183,1789400910394.681,1789401501468.0278,,1789401502827.4565,1789401511849.0166,329486.2775453,133,left,0,True,a,1.3594287000014447,0.85,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
sub-1219300000,ses-1,run-01,0,109,597.3437431000057,329491.2062866,,,597.8868915999774,329491.7496657,1789400910394.681,1789401507756.9229,,1789401508300.0715,1789401511849.0166,329491.749695,133,right,0,True,l,0.5431484999717213,0.85,1,0,0,0,,go_correct,328893.8624938,329495.2986189,0.0,601.4370000000345
